text,chunk_type,database_id,polymer_name,force_field,property,value,extra_info,doi,paper_title,chunk_id
"Polymer: Styrene Copolymer 2b (4 mol% cyclohexyl-T8-POSS)
Property: youngs_modulus = 5.25
Additional Info: {""condition"": ""4 mol% cyclohexyl-T8-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,490,Styrene Copolymer 2b (4 mol% cyclohexyl-T8-POSS),COMPASS,youngs_modulus,5.25,"{""condition"": ""4 mol% cyclohexyl-T8-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,de09d07dd5c6
"Polymer: Styrene Copolymer 2c (5 mol% isobutyl-T8-POSS)
Property: glass_transition_temp = 375
Additional Info: {""condition"": ""5 mol% isobutyl-T8-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,491,Styrene Copolymer 2c (5 mol% isobutyl-T8-POSS),COMPASS,glass_transition_temp,375,"{""condition"": ""5 mol% isobutyl-T8-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,47eeb405a450
"Polymer: Styrene Copolymer 2c (5 mol% isobutyl-T8-POSS)
Property: youngs_modulus = 3.93
Additional Info: {""condition"": ""5 mol% isobutyl-T8-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,492,Styrene Copolymer 2c (5 mol% isobutyl-T8-POSS),COMPASS,youngs_modulus,3.93,"{""condition"": ""5 mol% isobutyl-T8-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,8ed020905882
"Polymer: Styrene Copolymer 2d (4 mol% phenyl-T8-POSS)
Property: glass_transition_temp = 420
Additional Info: {""condition"": ""4 mol% phenyl-T8-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,493,Styrene Copolymer 2d (4 mol% phenyl-T8-POSS),COMPASS,glass_transition_temp,420,"{""condition"": ""4 mol% phenyl-T8-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,62e4e95eb477
"Polymer: Styrene Copolymer 5 (4 mol% phenyl-T10-POSS)
Property: glass_transition_temp = 425
Additional Info: {""condition"": ""4 mol% phenyl-T10-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,494,Styrene Copolymer 5 (4 mol% phenyl-T10-POSS),COMPASS,glass_transition_temp,425,"{""condition"": ""4 mol% phenyl-T10-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,3ca8606497a9
"Polymer: Styrene Copolymer 5 (4 mol% phenyl-T10-POSS)
Property: youngs_modulus = 6.87
Additional Info: {""condition"": ""4 mol% phenyl-T10-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,495,Styrene Copolymer 5 (4 mol% phenyl-T10-POSS),COMPASS,youngs_modulus,6.87,"{""condition"": ""4 mol% phenyl-T10-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,eaadf2287849
"Polymer: Styrene Copolymer 6 (4 mol% phenyl-T12-POSS)
Property: glass_transition_temp = 425
Additional Info: {""condition"": ""4 mol% phenyl-T12-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,496,Styrene Copolymer 6 (4 mol% phenyl-T12-POSS),COMPASS,glass_transition_temp,425,"{""condition"": ""4 mol% phenyl-T12-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,8162e5d81df1
"Polymer: Styrene Copolymer 6 (4 mol% phenyl-T12-POSS)
Property: youngs_modulus = 7.07
Additional Info: {""condition"": ""4 mol% phenyl-T12-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,497,Styrene Copolymer 6 (4 mol% phenyl-T12-POSS),COMPASS,youngs_modulus,7.07,"{""condition"": ""4 mol% phenyl-T12-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,2b26605b3f70
"Polymer: Syndiotactic PMMA
Property: glass_transition_temp = 415
Additional Info: {}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,498,Syndiotactic PMMA,COMPASS,glass_transition_temp,415,{},https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,437693df942c
"Polymer: Syndiotactic PMMA
Property: youngs_modulus = 4.39
Additional Info: {}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,499,Syndiotactic PMMA,COMPASS,youngs_modulus,4.39,{},https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,52f0533a0d0b
"Polymer: Methyl methacrylate Copolymer 8a (1 mol% isobutyl-T8-POSS)
Property: glass_transition_temp = 415
Additional Info: {""condition"": ""1 mol% isobutyl-T8-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,500,Methyl methacrylate Copolymer 8a (1 mol% isobutyl-T8-POSS),COMPASS,glass_transition_temp,415,"{""condition"": ""1 mol% isobutyl-T8-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,fc43ef0d4d42
"Polymer: Methyl methacrylate Copolymer 8a (1 mol% isobutyl-T8-POSS)
Property: youngs_modulus = 4.59
Additional Info: {""condition"": ""1 mol% isobutyl-T8-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,501,Methyl methacrylate Copolymer 8a (1 mol% isobutyl-T8-POSS),COMPASS,youngs_modulus,4.59,"{""condition"": ""1 mol% isobutyl-T8-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,5f2ec29ba2d0
"Polymer: Methyl methacrylate Copolymer 8a (4 mol% isobutyl-T8-POSS)
Property: glass_transition_temp = 405
Additional Info: {""condition"": ""4 mol% isobutyl-T8-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,502,Methyl methacrylate Copolymer 8a (4 mol% isobutyl-T8-POSS),COMPASS,glass_transition_temp,405,"{""condition"": ""4 mol% isobutyl-T8-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,d7d4175fc1ac
"Polymer: Methyl methacrylate Copolymer 8a (4 mol% isobutyl-T8-POSS)
Property: youngs_modulus = 6.48
Additional Info: {""condition"": ""4 mol% isobutyl-T8-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,503,Methyl methacrylate Copolymer 8a (4 mol% isobutyl-T8-POSS),COMPASS,youngs_modulus,6.48,"{""condition"": ""4 mol% isobutyl-T8-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,1b287d188441
"Polymer: Methyl methacrylate Copolymer 8a (10 mol% isobutyl-T8-POSS)
Property: glass_transition_temp = 410
Additional Info: {""condition"": ""10 mol% isobutyl-T8-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,504,Methyl methacrylate Copolymer 8a (10 mol% isobutyl-T8-POSS),COMPASS,glass_transition_temp,410,"{""condition"": ""10 mol% isobutyl-T8-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,51513a5f88c0
"Polymer: Methyl methacrylate Copolymer 8a (10 mol% isobutyl-T8-POSS)
Property: youngs_modulus = 3.64
Additional Info: {""condition"": ""10 mol% isobutyl-T8-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,505,Methyl methacrylate Copolymer 8a (10 mol% isobutyl-T8-POSS),COMPASS,youngs_modulus,3.64,"{""condition"": ""10 mol% isobutyl-T8-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,7023bc70274b
"Polymer: Methyl methacrylate Copolymer 8b (4 mol% phenyl-T8-POSS)
Property: glass_transition_temp = 415
Additional Info: {""condition"": ""4 mol% phenyl-T8-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,506,Methyl methacrylate Copolymer 8b (4 mol% phenyl-T8-POSS),COMPASS,glass_transition_temp,415,"{""condition"": ""4 mol% phenyl-T8-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,c1547b3843be
"Polymer: Methyl methacrylate Copolymer 8b (4 mol% phenyl-T8-POSS)
Property: youngs_modulus = 3.88
Additional Info: {""condition"": ""4 mol% phenyl-T8-POSS""}
Force Field: COMPASS
Source: Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study
DOI: https://doi.org/10.1002/polb.20691",property,507,Methyl methacrylate Copolymer 8b (4 mol% phenyl-T8-POSS),COMPASS,youngs_modulus,3.88,"{""condition"": ""4 mol% phenyl-T8-POSS""}",https://doi.org/10.1002/polb.20691,Properties of polystyrene and polymethyl methacrylate copolymers of polyhedral oligomeric silsesquioxanes_ A molecular dynamics study,c420eaf370ae
"Polymer: Polyacrylicester (ACM10) with 1 molecule silica
Property: density = 0.57
Additional Info: {""condition"": ""10-mer with 1 silica nanoparticle""}
Force Field: ReaxFF
Source: Reactive molecular dynamics simulation for analysis of thermal decomposition of oligomeric polyacrylicester model nanocomposite and its experimental verification
DOI: https://doi.org/10.1016/j.polymer.2017.12.043",property,509,Polyacrylicester (ACM10) with 1 molecule silica,ReaxFF,density,0.57,"{""condition"": ""10-mer with 1 silica nanoparticle""}",https://doi.org/10.1016/j.polymer.2017.12.043,Reactive molecular dynamics simulation for analysis of thermal decomposition of oligomeric polyacrylicester model nanocomposite and its experimental verification,b47abcb8c9a4
"Polymer: Polyurethane Hard Segment (MDI-BDO)
Property: density = 1.356
Additional Info: {""condition"": ""Crystalline and amorphous rigid segment (SMPU)""}
Force Field: ReaxFF
Source: ReaxFF reactive force field model enables accurate prediction of physiochemical and mechanical properties of crystalline and amorphous shape-memory polyurethane
DOI: https://doi.org/10.1002/app.54466",property,510,Polyurethane Hard Segment (MDI-BDO),ReaxFF,density,1.356,"{""condition"": ""Crystalline and amorphous rigid segment (SMPU)""}",https://doi.org/10.1002/app.54466,ReaxFF reactive force field model enables accurate prediction of physiochemical and mechanical properties of crystalline and amorphous shape-memory polyurethane,1fafe51b8b8b
"Polymer: Polyurethane Hard Segment (MDI-BDO)
Property: density = 1.254
Additional Info: {""condition"": ""Crystalline and amorphous rigid segment (SMPU)""}
Force Field: ReaxFF
Source: ReaxFF reactive force field model enables accurate prediction of physiochemical and mechanical properties of crystalline and amorphous shape-memory polyurethane
DOI: https://doi.org/10.1002/app.54466",property,511,Polyurethane Hard Segment (MDI-BDO),ReaxFF,density,1.254,"{""condition"": ""Crystalline and amorphous rigid segment (SMPU)""}",https://doi.org/10.1002/app.54466,ReaxFF reactive force field model enables accurate prediction of physiochemical and mechanical properties of crystalline and amorphous shape-memory polyurethane,0a5f9aa6ca91
"Polymer: Polyurethane Hard Segment (MDI-BDO)
Property: glass_transition_temp = 372
Additional Info: {""condition"": ""Crystalline and amorphous rigid segment (SMPU)""}
Force Field: ReaxFF
Source: ReaxFF reactive force field model enables accurate prediction of physiochemical and mechanical properties of crystalline and amorphous shape-memory polyurethane
DOI: https://doi.org/10.1002/app.54466",property,512,Polyurethane Hard Segment (MDI-BDO),ReaxFF,glass_transition_temp,372,"{""condition"": ""Crystalline and amorphous rigid segment (SMPU)""}",https://doi.org/10.1002/app.54466,ReaxFF reactive force field model enables accurate prediction of physiochemical and mechanical properties of crystalline and amorphous shape-memory polyurethane,fb42712ddc77
"Polymer: Eudragit E100 (EEC) + Flufenamic Acid (FLA)
Property: diffusion_coefficient = 1.2e-10
Additional Info: {""condition"": ""Binary mixture with Flufenamic Acid (FLA)""}
Force Field: GAFF
Source: Relative Contributions of Solubility and Mobility to the Stability of Amorphous Solid Dispersions of Poorly Soluble Drugs_ A Molecular Dynamics Simulation Study
DOI: https://doi.org/10.3390/pharmaceutics10030101",property,513,Eudragit E100 (EEC) + Flufenamic Acid (FLA),GAFF,diffusion_coefficient,1.2e-10,"{""condition"": ""Binary mixture with Flufenamic Acid (FLA)""}",https://doi.org/10.3390/pharmaceutics10030101,Relative Contributions of Solubility and Mobility to the Stability of Amorphous Solid Dispersions of Poorly Soluble Drugs_ A Molecular Dynamics Simulation Study,35c8d2693b44
"Polymer: Polyacrylic Acid (PAA) + Flufenamic Acid (FLA)
Property: diffusion_coefficient = 4.2e-11
Additional Info: {""condition"": ""Binary mixture with Flufenamic Acid (FLA)""}
Force Field: GAFF
Source: Relative Contributions of Solubility and Mobility to the Stability of Amorphous Solid Dispersions of Poorly Soluble Drugs_ A Molecular Dynamics Simulation Study
DOI: https://doi.org/10.3390/pharmaceutics10030101",property,514,Polyacrylic Acid (PAA) + Flufenamic Acid (FLA),GAFF,diffusion_coefficient,4.2e-11,"{""condition"": ""Binary mixture with Flufenamic Acid (FLA)""}",https://doi.org/10.3390/pharmaceutics10030101,Relative Contributions of Solubility and Mobility to the Stability of Amorphous Solid Dispersions of Poorly Soluble Drugs_ A Molecular Dynamics Simulation Study,57fd623c6918
"Polymer: Polystyrene Sulfonic Acid (PSA) + Flufenamic Acid (FLA)
Property: diffusion_coefficient = 5.4e-11
Additional Info: {""condition"": ""Binary mixture with Flufenamic Acid (FLA)""}
Force Field: GAFF
Source: Relative Contributions of Solubility and Mobility to the Stability of Amorphous Solid Dispersions of Poorly Soluble Drugs_ A Molecular Dynamics Simulation Study
DOI: https://doi.org/10.3390/pharmaceutics10030101",property,515,Polystyrene Sulfonic Acid (PSA) + Flufenamic Acid (FLA),GAFF,diffusion_coefficient,5.4e-11,"{""condition"": ""Binary mixture with Flufenamic Acid (FLA)""}",https://doi.org/10.3390/pharmaceutics10030101,Relative Contributions of Solubility and Mobility to the Stability of Amorphous Solid Dispersions of Poorly Soluble Drugs_ A Molecular Dynamics Simulation Study,7371414a075c
"Polymer: Polyvinylpyrrolidone (PVP) + Flufenamic Acid (FLA)
Property: diffusion_coefficient = 4.9e-11
Additional Info: {""condition"": ""Binary mixture with Flufenamic Acid (FLA)""}
Force Field: GAFF
Source: Relative Contributions of Solubility and Mobility to the Stability of Amorphous Solid Dispersions of Poorly Soluble Drugs_ A Molecular Dynamics Simulation Study
DOI: https://doi.org/10.3390/pharmaceutics10030101",property,516,Polyvinylpyrrolidone (PVP) + Flufenamic Acid (FLA),GAFF,diffusion_coefficient,4.9e-11,"{""condition"": ""Binary mixture with Flufenamic Acid (FLA)""}",https://doi.org/10.3390/pharmaceutics10030101,Relative Contributions of Solubility and Mobility to the Stability of Amorphous Solid Dispersions of Poorly Soluble Drugs_ A Molecular Dynamics Simulation Study,16526efe1d0a
